,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
45,"Pourquoi il va être difficile de boycotter le Mondial au Qatar, par Thibaud Leplat - Libération",KaxGsZETxgo,"Pourquoi il va être difficile de boycotter le Mondial au Qatar, par Thibaud Leplat",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Dans moins de deux mois commence la Coupe du Monde et avec elle, le faste d'un évènement planétaire. Pourtant depuis quelques semaines des voix de plus en plus nombreuses se lèvent pour appeler au boycott.

Une aberration écologique, un désastre humain, les critiques s’intensifient à mesure que se rapproche le Mondial. Dès lors, un dilemme simple en apparence s’offre à nous, spectateur lambda : regarder ou s’y refuser au nom de valeurs humanistes. Prenons un peu de recul : et si boycotter était en fait contre-productif autant qu’impossible ?

Dans cette vidéo, le philosophe Thibaud Leplat explique pourquoi il est impensable de boycotter la Coupe du Monde. En vertu de sentiments liés à l’enfance, qui font de cet évènement un véritable totem, une sorte d’« utopie localisée » selon l’expression de Michel Foucault. Et aussi parce que rejeter le Mondial ne le fait pas disparaitre pour autant, mais déporte simplement le problème.

#coupedumonde #qatar #boycott 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-10-03T17:42:12Z,PT2M40S,3157,16,12,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'qatar', 'mondial', 'coupe du monde', 'écologie', 'droits humains', 'ouvrier', 'boycott', 'enfance', 'équipe nationale', 'pays', 'organisation', 'fascination', 'évènement', 'sportif', 'dilemme', 'télévision', 'football', 'match', 'amour', 'personnalité', 'cantona', 'lahm', 'sentiments', 'ambivalence', 'france', 'équipe de france', 'rituel', 'universel', 'monidal', 'fête', 'économie', 'environnement', 'viscéral', 'intime', 'enfant', 'spectateur', '4 ans', 'sélection']"
46,"Qui se cache derrière ""Jacquie et Michel"" ? - Libération",TLjkfNRMLxQ,"Qui se cache derrière ""Jacquie et Michel"" ?",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le célèbre site pornographique français est dans la tourmente, son patron ayant été mis en examen pour «complicité de viol aggravé» et «traite d’être humain». Libération a enquêté sur cet homme longtemps inconnu du grand public.

Depuis quelques mois, le monde discret du porno français vacille. Après l’affaire impliquant le site French Bukkake où douze hommes, acteurs, producteurs, réalisateurs sont poursuivis pour «violences sexuelles», un autre scandale éclate, mêlant cette fois l’un des leaders du porno français : le site Jacquie et Michel.

Dans cette vidéo, le journaliste Guillaume Gendron révèle le système conçu par le fondateur du site, Michel Piron, entre amateurisme savamment calculé, demande de vidéos toujours plus crues et soupçons de viols. Un appareil qui se révèle chancelant, où un seul homme décide de tout.

#jacquieetmichel #scandale 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-28T13:55:08Z,PT4M6S,4963,56,16,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'jacquie et michel', 'site', 'french bukkake', 'michel piron', 'enquête', 'système', 'fondateur', 'pornographie', 'libertine', 'formation', 'internaute', 'échangiste', 'industrie', '2000', 'vidéo', 'tv', 'fantasme', 'acteur', 'producteur', 'écosystème', 'rabatteur', 'scène', 'actrice', 'plaignante', 'victime', 'pratique', 'partenaire', 'viral', 'participante', 'vie privée', 'frais de production', 'sexe', 'produit dérivé', 'groupe', 'défense', 'diffuseur', 'pornographe']"
47,Comment être plus économe en énergie ? - Libération,zTzjy5uZawc,Comment être plus économe en énergie ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Face à la guerre en Ukraine et au réchauffement climatique, un défi se présente à nous : la sobriété. 

Les sanctions contre la Russie et son gaz vont faire grimper les prix, nous obligeant à moins chauffer et à adapter nos comportements.

Dans cette vidéo, le journaliste Olivier Monod explique pourquoi il va falloir moins consommer d’énergie cet hiver et comment y parvenir. Eteindre les lampes, débrancher ses appareils, adopter le co-voiturage ou le vélo électrique... autant de pistes pour vous aider à limiter votre empreinte écologique et votre facture de gaz.

#économie #énergie 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-23T18:44:59Z,PT1M52S,1732,9,4,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'hiver', 'gouvernement', 'sobriété', 'énergie', 'consommation', 'lutte', 'réchauffement climatique', 'gaz a effet de serre', 'geste', 'climat', 'chauffage', 'gaz', 'degré', 'entretien', 'économie', 'biodiversité', 'ponctuel', 'co-voiturage', 'vélo cargo', 'vélo électrique', 'marche', 'énergivore', 'volonté', 'piste cyclable', 'décideur', 'maire', 'député', 'collectivité locale', 'adaptation', 'effort', 'coupure de courant', 'diminution', 'besoin']"
48,Comment l'agriculture peut-elle limiter sa consommation d'eau ? - Libération,zQx93Y4WdFY,Comment l'agriculture peut-elle limiter sa consommation d'eau ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"En France, 45% de la consommation d’eau annuelle est du fait des agriculteurs. Alors que la ressource se raréfie en raison du réchauffement climatique, l’agriculture intensive continue de dépenser sans compter. Mais ce modèle qui dépend en grande partie de l’or bleu n’est plus viable, et des solutions pour s’en passer existent.

Dans cette vidéo, la journaliste environnement Margaux Lacroux décrypte les effets de la sécheresse sur le monde agricole et évoque différentes possibilités pour y répondre. L’agroécologie, qui regroupe plusieurs nouvelles méthodes agraires, propose par exemple d’utiliser moins d’engrais et de pesticides, de moins labourer les champs ou encore de ne plus cultiver en monoculture. Une autre solution pourrait nous venir d’Afrique : le sorgho, un cousin du maïs, bien moins gourmand en eau. Ces alternatives pourraient à terme transformer le modèle agricole que l’on connait en un système plus écologique.
#agriculture  #eau #sobriété
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-16T16:31:35Z,PT3M1S,718,15,2,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'agriculture', 'eau', 'sobriété', 'agroécologie', 'sorgho', 'mégabassine', 'climat', 'cop25', 'alternative', 'comportement', 'sécheresse', 'pluie', 'changement climatique', 'réchauffement climatique', 'nappe phréatique', 'chaleur', 'agriculture productiviste', 'agriculture intensive', 'pesticides', 'fertilisant', 'irrigation', 'bétail', 'monoculture', 'labour', ""évaporation de l'eau"", 'évaporation', 'canicule', 'pratique', 'solution', 'crise', 'avenir']"
49,Contraception masculine : ils ont fait l’expérience et témoignent - Libération,yETNeu4Y0iU,Contraception masculine : ils ont fait l’expérience et témoignent,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"En France, la contraception masculine est loin d’être une priorité, notamment en raison de la frilosité des laboratoires et par manque de volonté politique. Dans une tribune publiée le 23 août et signée depuis par plus de 30 000 personnes, Libération appelait le gouvernement à avancer sur le sujet, enjeu majeur en matière d’égalité femmes-hommes, et à développer les méthodes disponibles.

Malgré les contraintes, certains hommes franchissent tout de même le pas. Dans la vidéo visible en tête d’article, trois d’entre eux expliquent pourquoi ils se sont contracepté et comment ils l’ont vécu. Antoine construit lui-même ses slips «remonte testicules» tandis que Romain s’est tourné vers un médecin qui lui a prescrit un traitement hormonal à base de testostérone. Quant à Didier, il a opté pour la vasectomie.

#Contraception #contraceptionmasculine
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-14T16:00:39Z,PT11M9S,1021,29,None,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'contraception', 'contraception masculine', 'contraception thermique', 'contraception hormonale', 'vasectomie', 'remonte testicule', 'slip chauffant', 'slip thermique', 'contraception masculine slip chauffant', 'charge contraceptive', 'contraception féminine', 'pillule', 'témoignage', 'témoignages', 'témoignages contraception']"
50,Mort d'Elizabeth II : les coulisses de la une de Libération - Libération,yNALLr0fMfk,Mort d'Elizabeth II : les coulisses de la une de Libération,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"A l'occasion de la mort d'Elizabeth II, Libération a publié une édition avec deux unes. Dans cette vidéo, découvrez les coulisses de cette double une, réalisée avec deux photos : en première page, la Reine en exercice et, en dernière page, un cliché pris ces dernières années. 

#elizabethii #reine #coulisses 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-09T15:00:18Z,PT1M31S,9775,67,32,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'elizabeth ii', 'reine elizabeth', 'mort elizabeth ll', ""mort reine d'angleterre"", 'windsor', ""reine d'angleterre"", 'royaume-uni', 'angleterre', 'famille royale', 'charles iii', 'roi', 'trône', 'règne', 'commonwealth', 'monarchie', 'succession', 'héritier', 'buckingham palace', 'populaire']"
51,La mort d’Elizabeth II pourrait-elle signer la fin de la monarchie britannique ? - Libération,4NTfFOimLPo,La mort d’Elizabeth II pourrait-elle signer la fin de la monarchie britannique ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Devenue reine à 25 ans, Elizabeth II a passé sa vie à ériger la réserve comme vertu cardinale de son règne. Le roi Charles III, lui, n’a jamais hésité à exprimer ses opinions, une franchise qui a pu lui coûter très cher dans l’opinion publique.

Dans cette vidéo, la cheffe du service planète de Libération Sonia Delesalle-Stolper explique pourquoi le nouveau souverain ne suscitera probablement pas la même ferveur que sa mère. Plus ouvert, plus moderne peut-être, le roi Charles III est aussi plus exposé au risque de polémiques, ce qui pourrait, à terme, porter préjudice à l’institution de la monarchie britannique.

#elizabethII #charlesIII #Angleterre 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-08T18:52:46Z,PT1M30S,5810,36,14,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'mort elizabeth', 'mort elizabeth 2', ""reine d'angleterre"", ""mort reine d'angleterre"", 'mort reine', 'reine mort', 'elizabeth 2', 'elizabeth ii', 'elizabeth ii mort', 'elizabeth 2 mort', 'charle', 'charles', 'charles iii', 'charles 3', 'monarchie', 'monarchie britannique', 'grande bretagne']"
52,L’avion électrique peut-il remplacer le jet privé ? - Libération,0SpeFuCps4g,L’avion électrique peut-il remplacer le jet privé ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le déplacement du PSG entre Paris et Nantes en jet privé a relancé la polémique sur ce mode de transport ultra-polluant. A l’heure de la sobriété, une alternative commence à émerger : l’avion électrique.

#avion #électrique 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-09-07T07:59:09Z,PT3M1S,2677,30,7,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'jet privé', 'jet privé psg', 'psg jet privé', 'psg jet', 'jet', 'jet privé polémique', 'avion', 'avion privé', 'avion électrique', 'avion électrique privé', 'jet privé pollution', 'pollution', 'pollution jet privé', ""jet privé pollution de l'air"", ""pollution de l'air jet privé"", 'écologie', 'environnement']"
53,La bière est-elle meilleure en bouteille ou en canette ? 🍺 - Libération,1Q66BKYReHA,La bière est-elle meilleure en bouteille ou en canette ? 🍺,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Aujourd’hui, la canette a une image qui lui colle à l’aluminium, celle de la 8.6, une bière conçue uniquement pour la biture. Et pourtant dans un grand nombre de cas, c’est ce contenant qui garantit une meilleure dégustation par rapport à la bouteille. Le cylindre en alu connaît un retour en grâce dans le monde brassicole et remplace progressivement l’indétrônable bouteille.

Dans cette vidéo, le journaliste Jean-Baptiste Chabran raconte pourquoi la canette fait son retour en force. Pour les bières très houblonnées, comme les IPA, elle protège beaucoup mieux le liquide de la lumière et ne laisse pas du tout passer l’air, ce qui évite qu’il s’oxyde à l’intérieur.
#biere #bouteille #canette
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-08-30T16:00:01Z,PT1M48S,924,21,9,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'bière', 'biere', 'canette biere', 'biere canette', 'bouteille biere', 'bouteille', 'bouteille de bière', 'canette de bière']"
54,Comment en est-on arrivé à cette sécheresse historique en France - Libération,cgunYJ1fhOU,Comment en est-on arrivé à cette sécheresse historique en France,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis plusieurs mois et sur l’ensemble du territoire, trois types de sécheresses sont en train de se combiner et d’atteindre des niveaux records. Le manque de précipitations est considérable, l’humidité dans les sols est très faible et le niveau des cours d’eau et des nappes phréatiques est particulièrement bas.

Dans cette vidéo, Margaux Lacroux, journaliste spécialiste des questions environnementales, explique comment cette situation historique s’est abattue sur le pays. Les multiples vagues de chaleur, la surconsommation d’eau tout au long de l’année et le manque de pluie dès l’hiver sont à l’origine de ce déficit en eau exceptionnel cet été.

#secheresse #environnement #eau 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-08-28T11:00:15Z,PT3M57S,7489,77,33,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'sécheresse', 'eau', 'sécheresse historique', 'sécheresse france', 'sécheresse france 2022', 'sécheresse 2022', 'eaux', ""cours d'eau"", 'nappe phréatique', 'nappe phréatique france', 'environnement', 'écologie', 'france']"
